user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,Column1,compliment_photos,,,
BDcqp_bRER2oF2veVf9LJg,Susan,2,15/07/2017 19:48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,,,
bDmgUoxWVM4IcXAYlkhoLQ,Clifford,118,29/02/2008 22:48,100,13,39,2,3.95,0,0,0,0,0,1,2,0,0,1,1,0,,,
bdTzsZcoyzKdSz21SX_YyQ,Lucy,145,21/04/2010 00:44,202,47,56,10,3.41,4,3,4,0,0,0,7,8,8,22,1,0,,,
be7mZRIrsi9m8YDnx_sg4Q,Chocolatepyg,1,26/07/2016 23:29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
BEgwL_ce-Hs7AIHq2ljk3A,Lisa Monique,142,02/06/2013 01:05,156,54,53,8,3.61,2,0,0,0,0,0,2,2,2,0,1,0,,,
Bel6oFa6GzjOSOpn3De_wQ,Grant,22,06/03/2013 23:07,41,11,24,0,4.17,0,0,0,0,0,1,0,0,0,0,1,0,,,
BExEMULNDBx1sNPO6FeUHw,shane,13,03/03/2008 22:51,36,2,8,2,4.21,0,0,0,0,1,1,0,0,0,0,1,0,,,
bEyjixK1nso7MoPDDcE4Xw,Steve,7,08/12/2014 00:16,8,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
bf6vpvm8yPtk14KlY-112g,Jean,11,27/12/2010 18:22,15,1,2,1,4.33,0,0,0,0,0,1,0,0,0,0,1,0,,,
bfgyEmTU5ystm5Qr7uyoVw,Sara,98,13/10/2012 18:30,202,35,17,1,3.08,0,0,0,0,0,1,0,0,0,0,1,0,,,
BfPUnHrVNZseIRzfNtc4hw,Ally,14,08/02/2015 04:57,4,1,3,0,4.57,0,0,0,0,0,0,1,0,0,0,1,0,,,
B-FrW7l3dGKUugoP4im4Fg,Troy,16,14/09/2014 17:57,14,1,4,0,4.75,0,0,0,0,0,1,0,0,0,0,1,0,,,
bg9Z3AQ-SO_nG000nGA84Q,Andrea,10,09/12/2013 15:41,12,2,4,0,3.82,0,0,0,0,0,0,0,0,0,0,1,0,,,
bh2Fe9N5ZJCfmRKV0mgNyg,Matt,3,13/11/2014 23:34,5,1,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
b-h9QymZEpPYGtWGejOYIQ,Mark,4,02/01/2014 21:12,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
bhJ6ivAuSpgXP4JiKWjSZQ,Jasmine,1013,02/05/2008 02:12,1285,374,488,34,3.49,15,8,3,1,0,23,13,19,19,13,1,1,,,
bHt1KM1Q81drYXKJCVr4Ug,Mick,5,13/01/2013 01:53,4,3,4,0,3.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
bhWmsFBPk3bPeMCzucWmUg,Danielle,12,29/06/2013 04:28,8,3,3,1,4.67,0,0,0,0,0,1,1,0,0,0,1,0,,,
BIhrG-Thlicgtqj1E5Idkw,Kelly,5,24/10/2015 05:55,2,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,1,0,,,
bivxrnl1-YA_w6fRuUMT9A,Zee,61,03/09/2014 16:23,32,9,4,0,2.73,0,0,0,0,0,0,1,0,0,0,1,0,,,
bjeSfljkJsuxh7NKAGx2ug,Kevin,1,21/08/2015 19:55,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
bK2s6N5-bkfksDK4va2Aag,Vanessa,105,22/01/2012 02:41,101,19,28,0,3.63,1,0,0,0,0,4,3,1,1,1,1,1,,,
BKcb4Xm9zwJXKAZ9nr1YjA,Kaitlyn,24,27/04/2012 01:37,13,5,6,0,5,0,0,0,0,0,2,4,0,0,0,1,0,,,
BKpZN0qVDHoHjmiDkq8oHA,J,18,18/12/2009 05:02,7,1,4,0,4.44,0,0,0,0,0,0,2,0,0,0,1,0,,,
bLbTiAQES88arXTAQGw3xg,Felita,29,22/01/2015 14:10,19,4,3,1,3.16,0,0,0,0,0,0,2,0,0,1,1,1,,,
blfCYS7woKUL9DyHSurapQ,Fine,13,28/12/2011 22:33,20,23,4,3,1.22,0,0,0,0,0,0,1,0,0,0,1,0,,,
BLhnP6lJJkS-I230OBEMlg,Bill,149,15/02/2011 21:08,206,432,14,2,2.28,0,2,0,0,0,3,4,0,0,2,1,0,,,
BLO5KF7AS7SF7mf8nVE8JQ,Alex,25,06/12/2013 21:37,21,5,8,2,4.04,0,0,0,0,0,0,0,0,0,0,1,0,,,
BLXXJT4T9IHKZY_fGzmP_A,Martha,2,31/05/2013 20:58,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
BMd9p4g8BSJDhrDi3SZE1w,Ron,102,20/07/2009 18:31,84,35,17,0,3.25,0,0,0,0,0,1,0,1,1,1,1,0,,,
bN_kNQbmMxvyg4wqyJFNbg,Jerrica,18,30/09/2012 00:32,8,4,8,0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,,,
bN16yBcmdfwVq852KjH1XQ,Kerry,14,06/08/2014 04:31,20,9,14,1,2.71,0,0,0,0,0,4,0,0,0,0,1,0,,,
BN7DoqupJfT6b1wr51o7QQ,Robert,18,01/08/2016 15:34,6,0,1,0,3.89,0,0,0,0,0,0,0,0,0,0,1,0,,,
bnBeGjnxiqjjV_fEBZNvfA,Brian,5,11/09/2015 20:39,2,2,0,0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
BNqyLzPqJizpAyTOCD_3aQ,Tiffany,12,25/04/2014 04:50,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
Bo0soDu85goIEHefGDJQ-A,Pilar,130,27/05/2012 17:00,170,37,107,12,4.28,3,1,0,0,0,5,3,5,5,1,1,9,,,
bOBK4-gscHCvSBOl7Hxfcw,Sean,16,03/03/2009 04:47,13,10,1,2,4,1,2,0,0,0,0,0,0,0,0,1,0,,,
bOmS1WctQlhyvNxcJb492Q,Apryl,19,18/10/2010 02:54,18,3,4,1,4,0,0,0,0,0,1,1,0,0,0,1,0,,,
bOsE3oqfD0TSiiJSUXF02A,Leilani,108,21/12/2014 17:55,263,51,195,18,4.21,3,0,0,0,0,4,7,8,8,1,1,2,,,
BpcfUHQ-lKGIg1YTCX4sSA,Aimee,69,23/03/2009 17:56,96,11,17,1,3.9,0,0,0,0,0,3,0,0,0,0,1,2,,,
bpgbVPJcG-wQ4cNBcPPIxw,Monica,1035,08/03/2010 19:12,11578,8043,10573,193,4.1,1180,90,170,18,10,357,936,1162,1162,476,1,465,,,
BpJygDyhzDf7Pw1Is_5zSA,Lourdes,264,19/10/2015 01:26,1731,569,1401,41,4.18,24,0,1,0,0,17,47,79,79,32,1,70,,,
BpKfQng1IAcwKjnj1nSHrg,Domino,32,18/03/2014 04:12,39,4,10,3,3.92,0,1,0,0,0,0,0,1,1,0,1,1,,,
BpTzvQxhCrbsxYCycnC50w,Kate,18,09/07/2012 15:53,21,5,7,1,4.11,0,0,0,0,0,0,1,0,0,0,1,0,,,
BPxhmyLh3RK_JRdzvnaloA,TyRon,7,10/02/2014 20:53,20,3,3,0,4.29,1,0,0,0,0,1,1,0,0,0,1,0,,,
BPzOID4lXZ5KTMUc8Y2H0w,Sky,2,26/07/2012 19:00,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
Bq9njfbLmKhxnttB4IrteQ,Tom,70,31/05/2012 02:33,41,9,20,0,4.12,0,0,0,0,0,1,0,0,0,0,1,0,,,
bQbr2Aqs-7rUD4BcWm3-DQ,Jennifer,3,20/05/2012 04:41,7,1,3,0,3.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
BqE21d_vGACZFU2U8dCRSw,Jay,251,17/08/2010 20:13,1420,498,957,151,3.9,43,8,2,0,0,40,107,130,130,51,1,57,,,
BqeGU83FSG52h6mJ1wZUkg,Annie,4,06/08/2011 03:41,8,0,6,0,5,0,0,0,0,0,0,1,0,0,1,1,0,,,
bQ-fpabagzlY9WV2O5OuzA,Charles,33,14/09/2013 20:51,12,1,4,0,3.84,0,0,0,0,0,1,0,0,0,0,1,0,,,
BQgCBGafrvW1ph9jDjMPqA,Brian,7,11/06/2015 23:15,6,3,3,1,4.88,0,0,0,0,0,0,0,0,0,0,1,0,,,
br0NZkftIWxi0R4HmVNguA,Hemali,6,27/01/2012 01:19,3,1,1,0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
bRY89HoLTGTFFsAQikGOsw,Nicole,14,30/01/2013 16:12,11,1,2,0,4.4,0,0,0,0,0,1,0,0,0,0,1,0,,,
bSxUikjnxp9iAspSNQU6sw,T,5,26/07/2013 04:13,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
btoTPFbd_J_nQtSqsTKNew,Daisy,22,24/07/2014 21:57,3,0,1,0,4.45,0,0,0,0,0,0,0,0,0,0,1,0,,,
btvuZJmh5j7P-maCM4RtHA,T,128,15/07/2014 17:03,25,7,4,0,3.41,0,0,0,0,0,1,0,0,0,0,1,0,,,
bunscyKOgh-AfjChPUSaaA,Jackie,43,03/04/2012 23:19,57,23,32,3,3.95,0,0,0,0,0,0,1,0,0,1,1,0,,,
bUTgvma_adheHln4mRIdWQ,Miraldey,11,22/12/2014 18:01,8,0,2,1,3.64,0,0,0,0,0,0,0,0,0,0,1,0,,,
bVl1_1qLJfPU8ea4LGK9ag,Katherine,20,07/06/2016 17:40,0,0,0,0,4.65,0,0,0,0,0,2,2,0,0,0,1,0,,,
BVtIDETiZCxVAtqxfSeBCw,Aaron,3,30/07/2016 01:37,4,2,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
BWkWiy8Fo98y0--ch4GaRA,Matt,62,10/02/2014 22:31,92,25,17,3,3.21,2,0,0,0,0,3,1,0,0,1,1,0,,,
BWLmL3y3FbOEezQjk2J2Ug,Bess,3,06/04/2015 05:05,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
BWvmQ5xnL2pUXEsXxI13wQ,Candice,15,16/05/2013 15:39,7,1,0,0,2.94,0,0,0,0,0,0,0,0,0,0,1,0,,,
bxBR0vakC_OAU-5rCYCDsw,Sarah,321,08/05/2010 03:03,439,243,178,14,3.32,9,3,0,3,1,22,16,15,15,6,1,5,,,
bXFs7ZY2e0zPYAYgeSuk_w,David,8,19/04/2014 02:55,7,4,3,0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
BxmrS1BgtawWRuoY-o9u5Q,Kathleen,5,25/06/2015 18:48,5,0,0,0,3.4,0,0,0,0,0,0,1,0,0,0,1,0,,,
BY706yX2di6z9rwUZgj-aA,Susie,146,08/04/2012 18:00,142,34,33,5,3.97,0,2,1,0,0,2,3,2,2,8,1,0,,,
BY8fk4Jik4EFo8z2M8pnvA,Mark,3,09/03/2014 00:32,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
bYB4mx1UQKwJu9_-vjW7xw,James,5,29/12/2009 22:23,3,0,0,0,5,0,0,0,0,0,1,0,1,1,0,1,0,,,
bYo4ftNH40IX138DUYu0PQ,Jeremy,31,27/02/2012 19:25,18,4,2,2,2.81,0,0,0,0,0,2,0,0,0,0,1,0,,,
byS5I9HMlMqjiTrjqnCscg,Doug,149,27/12/2009 16:31,149,35,51,13,4.52,1,2,0,0,0,2,2,3,3,2,1,0,,,
bzapbb28xMO0NE9oRK27gg,Kevin,300,22/01/2009 05:46,552,153,197,12,4.02,11,0,2,0,0,15,10,20,20,7,1,0,,,
Bze8ZkwBTNFGiTOv6ExaeA,Elizabeth,59,06/03/2009 19:56,145,44,77,6,4.16,4,3,0,2,1,3,11,7,7,3,1,2,,,
BZEFc49mGkFj13n_Gh6vqA,Gary,48,01/05/2011 18:18,22,4,4,0,3.51,0,0,0,0,0,0,1,0,0,0,1,0,,,
bzn43mxCyrEo6Dl6VNStXg,Pauline,1,21/11/2017 05:08,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
BZRD2B1Uc2ZPU4gOZPIhBg,Marlina,5,05/12/2016 22:09,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
Bzslh6KSz7JPLfe2htz6dw,Deedee,36,08/07/2012 02:34,17,2,3,0,2.76,0,0,0,0,0,0,0,0,0,0,1,0,,,
bZURgbxLW7VHiqk45cafLA,Karen,22,26/03/2012 18:15,29,19,12,0,3.83,0,0,0,0,0,1,1,0,0,0,1,0,,,
bzyxDckH4pCT5PHRrZpRVQ,R,10,11/07/2013 17:04,1,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,1,0,,,
C_NAWNdp2IQ2EyE-OiLHUQ,Deena,32,12/01/2013 19:48,26,6,5,1,3.06,0,0,0,0,0,0,0,1,1,0,1,0,,,
c_UYjjul4CF63gnQ54JfGw,Tracey,55,09/12/2011 22:57,69,16,18,4,4.44,0,0,0,0,0,0,1,0,0,0,1,0,,,
c0vg8scgabUUBGj3Yj27rg,David,3,11/06/2016 04:40,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
C1bwG8PIulWxnj1_6OW9cQ,Rachel,125,01/04/2012 02:39,183,47,55,5,3.44,3,0,0,0,0,3,1,7,7,1,1,6,,,
C3GJ6irY7JbvWxxhS6LrbA,V,23,02/01/2014 05:13,17,4,6,1,4.08,2,0,0,0,0,0,0,0,0,0,1,0,,,
C3pFKl_UdsV4L3p7fsnBZA,Brandon,17,05/10/2010 13:57,5,2,0,0,4.41,0,0,0,0,0,1,0,0,0,0,1,0,,,
C3ro1sca6HxeXWz2oagxHw,Freddy,10,17/09/2011 13:07,8,6,3,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,,,
c40DTzCb-fHY6vI03PNRLw,Michelle,264,01/03/2012 06:46,194,51,73,4,3.36,0,0,0,0,0,2,2,1,1,0,1,2,,,
c411YUcP2J_ZOSwB2dA-tg,Kona,3,19/02/2018 00:08,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
c4HzL1cJOr3DMjscepjDMQ,Anna,1,18/03/2017 16:08,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
C4OkiPljZ3z2XUa7onmihQ,Joe,386,08/09/2008 06:57,223,38,38,7,3.42,2,2,1,2,0,11,9,3,3,1,1,3,,,
C5zdpKwL9UCXDO1QTl-vbg,Jonathan,2,28/05/2010 03:58,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,,,
C6NjKuMRkR8WtqTqI9Hdow,Sarah,21,09/10/2011 04:13,19,2,5,0,4.05,0,0,0,0,0,1,0,1,1,0,1,0,,,
c6YzomKdh2U-W0wiYIpRSw,Mark,28,20/08/2012 22:45,45,0,4,0,4.4,0,0,0,0,0,0,2,0,0,0,1,0,,,
c7KRpENpwni-RfjRNrYfRA,Christa,356,18/12/2010 04:29,3619,1328,2917,69,3.85,105,2,9,0,0,49,304,308,308,53,1,138,,,
C84iVjpnwqp1MP5_uk5kiA,William,78,04/11/2012 08:22,54,12,5,0,3.43,0,0,0,0,0,2,0,0,0,0,1,0,,,
cA0uOjyzUlu3RYEvBfLioQ,Akisha,1,19/12/2014 23:03,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
ca4cU1gQZh_EMOckX4Yweg,Jason,73,17/10/2010 04:09,80,48,17,1,3.35,0,0,0,0,0,1,0,0,0,1,1,0,,,
caEisRFzWv_Trxjekjywdw,Laura,39,01/03/2009 18:03,134,40,27,2,3.44,2,0,0,0,0,6,1,3,3,2,1,0,,,
cAihV_jHQGMxPR8NPUoxgg,Patrick,6,06/02/2011 02:53,5,1,1,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
caISW0EE__j68wTRwH9-Ow,Donovan,44,11/09/2012 05:33,29,8,9,0,4.3,0,0,0,0,0,0,1,1,1,0,1,0,,,
CaPS6a6-A1wh7E9rDX9_EQ,Daniel,21,07/09/2013 22:18,7,2,0,0,4.24,0,0,0,0,0,1,0,0,0,0,1,0,,,
ca-V8YlvyUEy2XVZ2yIRsw,Briana,6,08/09/2017 07:16,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
cb2l7p1SsGo1le570wOoeg,Kirsten,81,15/06/2013 23:02,77,14,11,2,3.39,0,0,0,0,0,0,1,1,1,1,1,0,,,
cbbZdsfhr6xmWSPOm2CiQw,Leah,16,21/06/2011 00:49,6,0,1,1,4.13,0,0,0,0,0,0,0,0,0,0,1,0,,,
CbHXrH-CHM8egdKYAxqaPQ,Shon,161,21/01/2007 18:58,308,108,112,10,3.81,6,5,0,0,1,6,5,12,12,4,1,1,,,
cbjqNi5JXYcnlXoPXRQh9A,Meghan,4,12/08/2016 02:35,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
CBktWtMp9laoegP-Tu0gSw,Loraine,11,24/07/2013 20:20,15,3,1,0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,,,
Cc-L03MKfiGZrj-BihmO1Q,Laurel,19,28/08/2009 00:47,17,5,4,0,3.11,0,0,0,0,0,1,0,0,0,0,1,0,,,
cCMok4AIgCXqif8UI-wTNA,Alexander,2,06/12/2015 21:00,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
CCnAV9YMcouyPO9ntagiVw,Von,32,31/05/2016 21:28,29,5,5,1,2.52,1,0,0,0,0,0,0,0,0,0,1,0,,,
CCNbxp27R1I4jRStEboxeg,Tim,139,02/11/2017 01:24,31,6,65,6,4.15,0,0,0,0,0,0,2,2,2,0,1,0,,,
CCsUX51BlkhveKgqBLPIFA,Angela,1,26/05/2012 07:25,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
ccx3HR5Qj34r3hAsmVX4FA,Elizabeth,4,07/08/2012 13:01,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
CDb9cXjfHlvL0QPvVHMu5Q,Sandy,4,12/04/2010 17:38,3,1,1,0,2.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
Cdcc3DcHUiDXy7_AwbIvcQ,Mitch,30,08/12/2011 19:21,17,7,5,0,3,0,0,0,0,0,1,0,0,0,0,1,0,,,
CeFXZ-BRFIDtZY-MZULrCw,Hank,148,17/04/2011 01:58,177,98,44,2,3.43,0,2,0,0,0,7,13,2,2,1,1,1,,,
cEmG1BVVt2dYfcBYJ1SlAQ,Bill,6,04/08/2014 18:41,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
CEuSzUKiEeVN71bz8cRQUg,Martin,23,15/11/2015 04:19,2,3,0,0,2.54,0,0,0,0,0,1,0,0,0,0,1,0,,,
cf-3L1-zx3XKO_G7KA4NSQ,Jimmy,9,15/02/2014 00:42,7,1,1,0,4.11,0,0,0,0,0,0,0,0,0,0,1,0,,,
cftPCO1D1fKDWHRsRyIeZA,Bicky,11,11/10/2007 04:44,14,1,0,0,4.27,0,0,0,0,0,0,0,0,0,0,1,0,,,
CfuQwkAY3Sf4XWixq9PCEA,Lynn,7,09/08/2011 03:02,5,1,0,1,2.71,0,0,0,0,0,0,0,0,0,0,1,0,,,
cG_cXR9kDqEfraurLzzpwQ,Tim,12,21/02/2013 03:01,11,2,3,0,3.13,0,0,0,0,0,1,2,0,0,0,1,0,,,
CgL_3xx4pQAJ6mk2GZZjSg,Christina,21,10/05/2010 13:51,127,34,13,1,2.91,0,1,0,0,0,1,2,0,0,2,1,0,,,
CGnNrZx7MHT35tYuyAWONg,Alan,13,29/09/2013 18:54,23,2,1,0,3.85,0,0,0,0,0,0,0,0,0,0,1,0,,,
cGSmOC2kkiq7IZdIebHuYw,Yoshio,52,21/12/2013 06:27,63,10,21,2,3.71,0,0,0,0,0,1,0,0,0,0,1,0,,,
CGzs5gkEgbggFUO4u4c-_A,Miz,5,14/04/2015 23:24,4,3,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,,,
CHa_Tg8jqZuwM1VelD6wEw,Joanne,31,02/06/2011 23:05,64,18,11,1,3.18,1,0,0,0,0,3,2,1,1,0,1,3,,,
chD0l8qkqt05HVpHk0kQkg,Crystal,14,19/12/2014 23:54,15,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
cHE55RzYwISQZdsQe5gzIw,Priscilla,3,10/05/2014 18:52,0,0,0,1,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
CHyWIXe75tRYz76MBx70Yg,Alyssa,2,04/05/2014 20:39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
cI_hkx9b1pzVuRNTXdI9Og,Amy,1,02/03/2013 00:09,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,,,
ci_n4DYtnAdGNepRt0Zfqg,Tom,13,19/08/2010 15:39,28,8,7,2,4.29,0,0,0,0,0,2,0,1,1,0,1,0,,,
cIAygBnydBFFbh8ZRa07eA,T,23,09/09/2009 03:03,24,2,2,0,4.48,0,0,0,0,0,0,0,0,0,0,1,0,,,
cIrDD6ev9ipNe7IIbQvstQ,Jeremy,4,28/10/2013 18:42,2,0,0,0,4.75,0,1,0,0,0,0,0,1,1,0,1,0,,,
CIRUyTO0dSLXcJ1yt3JwjA,Mónica,2,09/08/2014 03:36,12,3,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,,,
CiXBdiayH5TOGKISQO8Eew,Ti,2,05/08/2017 17:34,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
cj_XAfrqNs7F1bRtljeZ9w,Christina,27,28/02/2013 15:25,18,1,3,0,4.7,1,0,0,0,0,0,0,1,1,0,1,0,,,
Cjbey0IXGL3am4PkBwF8VQ,Angela,87,29/11/2009 22:40,165,42,41,6,3.72,1,1,0,0,0,0,2,0,0,1,1,0,,,
cJFTNP5lCBleclWvJvmimg,Emily,7,05/04/2014 21:09,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,1,0,,,
CjhTdmN6qWEKC7Zo6qadow,Rashmi,454,20/03/2014 05:59,7485,4143,6548,101,3.74,252,24,8,3,0,74,336,532,532,174,1,363,,,
CJP6w20MBGsTLLT9aktn6w,Luis,18,07/06/2016 04:53,5,3,2,0,4.11,0,0,0,0,0,0,0,0,0,0,1,0,,,
CJqgUQeWhdgbDyLAFy7xvQ,Rob,100,27/06/2010 05:42,42,9,19,0,4.1,0,0,0,0,0,0,2,0,0,1,1,0,,,
Ck3-SikwEb0U9G7RKh-O_w,Adrien,16,09/02/2011 16:42,31,4,4,0,3.21,0,0,0,0,0,2,0,0,0,0,1,0,,,
CkM9FtxelvahpE9StyON3A,Nicki,179,23/04/2011 19:27,827,462,318,44,3.89,25,2,0,2,0,21,19,31,31,39,1,9,,,
ClK-chS2jdAzbfaWHX0r_A,Stephanie,22,30/04/2011 23:16,53,23,6,1,3.63,1,2,0,0,0,1,1,0,0,0,1,0,,,
cMEtAiW60I5wE_vLfTxoJQ,Jennifer,4190,02/05/2009 20:13,6669,2870,4792,183,4.05,44,13,15,3,1,70,114,108,108,54,1,11,,,
cMlXIN9dFp3WpboNUDwvgg,Peter,17,13/02/2011 19:34,57,29,5,0,2.8,0,0,0,0,0,0,0,0,0,0,1,0,,,
CMz7Cwa4mssmQLTPFdHl7w,Brenda,57,09/05/2013 19:48,57,10,10,0,3.71,1,0,0,0,0,1,0,0,0,1,1,0,,,
cNdguY06hhY8gllSf-K02g,Jeanine,8,25/04/2016 02:16,5,4,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
CNFavZXlCOzRSrbmF7UkjQ,Mario,23,24/04/2016 23:45,19,21,17,0,4.04,0,0,0,0,0,1,0,0,0,0,1,0,,,
colcXse6IYzVZ62NBrkviQ,Joe,25,08/10/2014 14:38,10,1,3,1,4.27,0,0,0,0,0,0,0,0,0,0,1,0,,,
CoyvsZgCMIndMk5oX7r6Mw,Kelly,14,28/08/2012 11:17,6,0,3,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
cpCQwXmDO1PQz9G8lkC-EA,April,16,05/11/2010 04:38,19,2,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
cq_vi8mqzfee3NCyBKfMQw,Amy,16,19/12/2014 00:16,4,0,0,0,3.39,0,0,0,0,0,1,0,0,0,0,1,0,,,
cQkJPYvIz_rsBWPFS7BelA,MF,6,30/06/2013 19:42,8,0,2,0,3.38,0,0,0,0,0,0,0,0,0,0,1,0,,,
CQRsMCTIWebX2TGqmbXaVA,Malli,3,13/11/2017 03:59,2,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
CrpBcNPKs1AhPBh8gHrczA,Claudia,6,24/12/2015 04:17,4,1,0,0,2.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
cRQgO_upGh_yZ96cStepIQ,Phyllis,14,07/04/2013 23:42,6,2,2,0,4.57,0,0,0,0,0,0,0,0,0,0,1,0,,,
CRWNr6oTdxTjWX9M2gqMIQ,Maeve,3,20/12/2015 14:42,0,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
cRxAn9BIbZhEjdMXp6hF7Q,J.,6,05/04/2009 09:03,29,3,4,0,4.58,0,0,0,0,0,1,0,0,0,0,1,0,,,
crxhOesQjRjlPr9tuqralA,Audrey,123,29/09/2010 01:06,162,25,37,4,4.23,1,0,1,0,0,1,2,4,4,0,1,0,,,
cS4lg6XG3rMr9IiwpnafIQ,Brandy,67,21/11/2014 02:16,21,3,1,0,3.69,0,1,0,0,0,1,1,1,1,0,1,0,,,
csIEi9JXQRmN2NktgLrSDg,Cathy,1,03/02/2016 17:59,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
csOJTwMd1zf8XibsBEjk7A,Adrea,7,08/09/2014 04:45,18,3,4,0,4.71,0,0,0,0,0,0,0,0,0,0,1,0,,,
cSxGO12BICLYBVnGvL6R9g,Shelley,19,02/12/2009 00:45,14,4,4,0,4.35,0,0,0,0,0,1,1,0,0,2,1,0,,,
ctXFXk9-m6PCMoI-Nz2_XQ,Janet,1177,13/05/2008 04:19,6235,2970,4575,271,3.78,325,42,40,52,14,149,231,467,467,251,1,118,,,
cty-VP-wvpUbsa-nPGc1CA,Reese,558,16/09/2012 21:10,1493,637,703,47,3.95,14,4,3,0,0,19,25,30,30,26,1,3,,,
C-UexpEOXqyv5vrrTlWFcQ,Karen,13,19/06/2010 06:18,10,2,2,0,4.08,0,0,0,0,0,1,0,0,0,0,1,0,,,
C-uO013GA3y2SU4numPbYA,Jennifer,13,18/04/2015 01:22,21,3,7,1,3.46,0,0,0,0,0,1,1,0,0,0,1,0,,,
CuYgNqu0unMxVaq0ST8TSg,Yadi,1,24/05/2014 09:28,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
CV8iuZ4StEBxR3ME59aXrw,Stevi,5,02/02/2016 17:28,1,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
cv95h4JDguHe8zIEFakO9g,Paige,59,28/07/2017 18:36,30,9,12,0,3.88,0,0,0,0,0,0,2,0,0,0,1,0,,,
cvAPwZRWaDxSUudy8CR3Rw,Jena,89,24/08/2011 05:57,239,140,150,6,3.71,1,0,0,0,0,1,9,2,2,2,1,0,,,
CVLBMj5O9TJApZ1OYQOAwg,Katie,127,25/10/2014 03:37,138,57,60,7,3.56,2,1,0,0,0,3,4,1,1,1,1,0,,,
CwB2vZ2HytT2rvXLh5_XSg,Adam,50,20/03/2010 03:30,25,8,11,0,3.54,0,0,0,0,0,1,2,0,0,0,1,0,,,
